no	station	url	continent
62762	センナール - スーダン   緯度：13.55°N   経度：33.62°E   高度：418 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62762	アフリカ
62650	ドゥンクラ - スーダン   緯度：19.17°N   経度：30.48°E   高度：226 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62650	アフリカ
62790	ニヤラ - スーダン   緯度：12.05°N   経度：24.88°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62790	アフリカ
62781	ヌフード - スーダン   緯度：12.70°N   経度：28.43°E   高度：565 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62781	アフリカ
62721	ハルツーム - スーダン   緯度：15.60°N   経度：32.55°E   高度：382 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62721	アフリカ
62641	ブールスーダン - スーダン   緯度：19.58°N   経度：37.22°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62641	アフリカ
62803	ラシャード - スーダン   緯度：11.87°N   経度：31.05°E   高度：884 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62803	アフリカ
62600	ワディハルファ - スーダン   緯度：21.82°N   経度：31.35°E   高度：183 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62600	アフリカ
62751	ワドゥマダニ - スーダン   緯度：14.40°N   経度：33.48°E   高度：408 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=62751	アフリカ
63980	セイシェル国際空港 - セイシェル   緯度：4.67°S   経度：55.52°E   高度：3 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63980	アフリカ
61679	カオラック - セネガル   緯度：14.13°N   経度：16.07°W   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61679	アフリカ
61699	ケドゥーグー - セネガル   緯度：12.57°N   経度：12.22°W   高度：165 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61699	アフリカ
61698	コルダ - セネガル   緯度：12.88°N   経度：14.97°W   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61698	アフリカ
61600	サンルイ - セネガル   緯度：16.05°N   経度：16.45°W   高度：2 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61600	アフリカ
61695	ジギンショール - セネガル   緯度：12.55°N   経度：16.27°W   高度：19 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61695	アフリカ
61687	タンバクンダ - セネガル   緯度：13.77°N   経度：13.68°W   高度：49 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61687	アフリカ
61641	ダカール - セネガル   緯度：14.73°N   経度：17.50°W   高度：24 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61641	アフリカ
61666	ディウルベル - セネガル   緯度：14.65°N   経度：16.23°W   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61666	アフリカ
61612	ポドル - セネガル   緯度：16.65°N   経度：14.93°W   高度：6 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61612	アフリカ
61630	マタム - セネガル   緯度：15.63°N   経度：13.25°W   高度：15 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61630	アフリカ
61627	ランゲール - セネガル   緯度：15.38°N   経度：15.12°W   高度：20 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61627	アフリカ
63870	ザンジバル - タンザニア   緯度：6.22°S   経度：39.22°E   高度：15 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63870	アフリカ
63962	ソンゲア - タンザニア   緯度：10.68°S   経度：35.58°E   高度：1067 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63962	アフリカ
63832	タボラ - タンザニア   緯度：5.08°S   経度：32.83°E   高度：1181 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63832	アフリカ
63894	ダルエスサラーム - タンザニア   緯度：6.87°S   経度：39.20°E   高度：55 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63894	アフリカ
63862	ドドマ - タンザニア   緯度：6.17°S   経度：35.77°E   高度：1119 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63862	アフリカ
63971	ムトワラ - タンザニア   緯度：10.27°S   経度：40.18°E   高度：113 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63971	アフリカ
63756	ムワンザ - タンザニア   緯度：2.47°S   経度：32.92°E   高度：1139 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=63756	アフリカ
64706	ムンドゥ - チャド   緯度：8.57°N   経度：16.07°E   高度：428 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=64706	アフリカ
64700	ンジャメナ - チャド   緯度：12.13°N   経度：15.03°E   高度：295 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=64700	アフリカ
60735	カイルアン - チュニジア   緯度：35.67°N   経度：10.10°E   高度：60 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=60735	アフリカ
60745	ガフサ - チュニジア   緯度：34.42°N   経度：8.82°E   高度：313 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=60745	アフリカ
60765	ガベス - チュニジア   緯度：33.88°N   経度：10.10°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=60765	アフリカ
60725	ジュンドゥーバ - チュニジア   緯度：36.48°N   経度：8.80°E   高度：143 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=60725	アフリカ
60715	チュニス/カルタゴ - チュニジア   緯度：36.83°N   経度：10.23°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=60715	アフリカ
65376	アタクパメ - トーゴ   緯度：7.58°N   経度：1.12°E   高度：400 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65376	アフリカ
65357	カラ - トーゴ   緯度：9.55°N   経度：1.17°E   高度：340 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65357	アフリカ
65352	サンサネマンゴ - トーゴ   緯度：10.37°N   経度：0.47°E   高度：145 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65352	アフリカ
65361	ソコデ - トーゴ   緯度：8.98°N   経度：1.15°E   高度：386 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65361	アフリカ
65380	タブリグボ - トーゴ   緯度：6.58°N   経度：1.50°E   高度：44 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65380	アフリカ
65351	ダパング - トーゴ   緯度：10.87°N   経度：0.25°E   高度：329 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65351	アフリカ
65355	ニアムトゥグー - トーゴ   緯度：9.77°N   経度：1.10°E   高度：342 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65355	アフリカ
65387	ロメ - トーゴ   緯度：6.17°N   経度：1.25°E   高度：20 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65387	アフリカ
65055	バウチ - ナイジェリア   緯度：10.28°N   経度：9.82°E   高度：610 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65055	アフリカ
65123	ミナ - ナイジェリア   緯度：9.62°N   経度：6.53°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65123	アフリカ
65167	ヨラ - ナイジェリア   緯度：9.23°N   経度：12.47°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65167	アフリカ
65201	ラゴス・イケジャ - ナイジェリア   緯度：6.58°N   経度：3.33°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65201	アフリカ
68110	ウィントフック - ナミビア   緯度：22.57°S   経度：17.10°E   高度：1725 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68110	アフリカ
68098	ウォルビスベイ空港 - ナミビア   緯度：22.98°S   経度：14.65°E   高度：88 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68098	アフリカ
68010	オコーケジョ - ナミビア   緯度：19.18°S   経度：15.92°E   高度：1102 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68010	アフリカ
68014	グルートフォンテーン - ナミビア   緯度：19.60°S   経度：18.12°E   高度：1406 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68014	アフリカ
68312	ケートマンスフープ - ナミビア   緯度：26.53°S   経度：18.12°E   高度：1064 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68312	アフリカ
68116	ゴバビス - ナミビア   緯度：22.47°S   経度：18.97°E   高度：1445 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68116	アフリカ
68018	ルンドゥ - ナミビア   緯度：17.92°S   経度：19.77°E   高度：1102 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68018	アフリカ
61024	アガデズ - ニジェール   緯度：16.97°N   経度：7.98°E   高度：501 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61024	アフリカ
61099	ガヤ - ニジェール   緯度：11.88°N   経度：3.45°E   高度：202 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61099	アフリカ
61045	グレ - ニジェール   緯度：13.98°N   経度：10.30°E   高度：464 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61045	アフリカ
61090	ジンデル - ニジェール   緯度：13.78°N   経度：8.98°E   高度：452 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61090	アフリカ
61043	タウア - ニジェール   緯度：14.90°N   経度：5.25°E   高度：386 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61043	アフリカ
61036	ティラベリ - ニジェール   緯度：14.20°N   経度：1.45°E   高度：209 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61036	アフリカ
61052	ニアメ - ニジェール   緯度：13.48°N   経度：2.17°E   高度：223 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61052	アフリカ
61075	ビルニンコニ - ニジェール   緯度：13.80°N   経度：5.25°E   高度：272 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61075	アフリカ
61017	ビルマ - ニジェール   緯度：18.68°N   経度：12.92°E   高度：355 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61017	アフリカ
61096	マイネソロア - ニジェール   緯度：13.23°N   経度：11.98°E   高度：338 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61096	アフリカ
61080	マラディ - ニジェール   緯度：13.47°N   経度：7.08°E   高度：372 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61080	アフリカ
61049	ンギグミ - ニジェール   緯度：14.25°N   経度：13.12°E   高度：285 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=61049	アフリカ
65522	ガワ - ブルキナファソ   緯度：10.33°N   経度：3.18°W   高度：333 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65522	アフリカ
65505	デドゥーグー - ブルキナファソ   緯度：12.47°N   経度：3.48°W   高度：299 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65505	アフリカ
65501	ドリ - ブルキナファソ   緯度：14.03°N   経度：0.03°W   高度：276 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65501	アフリカ
65507	ファダングルマ - ブルキナファソ   緯度：12.07°N   経度：0.35°E   高度：292 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65507	アフリカ
65510	ボボデュラッソ - ブルキナファソ   緯度：11.17°N   経度：4.30°W   高度：432 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65510	アフリカ
65516	ボロモ - ブルキナファソ   緯度：11.73°N   経度：2.92°W   高度：264 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65516	アフリカ
65518	ポー - ブルキナファソ   緯度：11.17°N   経度：1.15°W   高度：326 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65518	アフリカ
65503	ワガドゥーグー - ブルキナファソ   緯度：12.35°N   経度：1.52°W   高度：303 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65503	アフリカ
65502	ワヒグヤ - ブルキナファソ   緯度：13.58°N   経度：2.43°W   高度：329 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65502	アフリカ
65306	カンディ - ベナン   緯度：11.13°N   経度：2.93°E   高度：290 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65306	アフリカ
65344	コトヌー - ベナン   緯度：6.35°N   経度：2.38°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65344	アフリカ
65335	サベ - ベナン   緯度：8.03°N   経度：2.47°E   高度：199 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65335	アフリカ
65319	ナティティングー - ベナン   緯度：10.32°N   経度：1.38°E   高度：460 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65319	アフリカ
65330	パラクー - ベナン   緯度：9.35°N   経度：2.62°E   高度：392 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65330	アフリカ
65338	ボヒコン - ベナン   緯度：7.17°N   経度：2.07°E   高度：166 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=65338	アフリカ
68029	カサネ - ボツワナ   緯度：17.82°S   経度：25.15°E   高度：968 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68029	アフリカ
68024	ガンジ - ボツワナ   緯度：21.70°S   経度：21.65°E   高度：1131 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68024	アフリカ
68032	マウン - ボツワナ   緯度：19.98°S   経度：23.42°E   高度：945 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=68032	アフリカ
67083	アンタナナリボ - マダガスカル   緯度：18.80°S   経度：47.48°E   高度：1279 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67083	アフリカ
67009	アンツィラナナ - マダガスカル   緯度：12.35°S   経度：49.30°E   高度：114 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67009	アフリカ
67023	サンババ - マダガスカル   緯度：14.28°S   経度：50.17°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67023	アフリカ
67095	トアマシナ - マダガスカル   緯度：18.12°S   経度：49.40°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67095	アフリカ
67197	トラナロ - マダガスカル   緯度：25.03°S   経度：46.95°E   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67197	アフリカ
67161	トリアラ - マダガスカル   緯度：23.38°S   経度：43.73°E   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67161	アフリカ
67012	ヌシベ島ファセヌ国際空港 - マダガスカル   緯度：13.32°S   経度：48.32°E   高度：10 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67012	アフリカ
67137	フィアナランツォア - マダガスカル   緯度：21.45°S   経度：47.10°E   高度：1115 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67137	アフリカ
67073	マインティラヌ - マダガスカル   緯度：18.05°S   経度：44.03°E   高度：23 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67073	アフリカ
67027	マハジャンガ - マダガスカル   緯度：15.67°S   経度：46.35°E   高度：26 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67027	アフリカ
67117	ムルンダバ - マダガスカル   緯度：20.28°S   経度：44.32°E   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=67117	アフリカ
08522	フンシャル - マデイラ諸島   緯度：32.63°N   経度：16.90°W   高度：58 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=08522	アフリカ
08524	ポルトサント島 - マデイラ諸島   緯度：33.07°N   経度：16.35°W   高度：97 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=08524	アフリカ
